,Model,model,train_mae,train_rmse,test_mae,test_rmse
359,LightGBM_Low_90,LGBMRegressor(verbosity=0),46.233786070669126,69.11180731230627,65.26006694826759,103.30047551554668
360,RNN_Low_90,"<Sequential name=sequential_108, built=True>",7535.035129112127,9773.484856422718,7242.107589030993,9488.6938133401
361,LSTM_Low_90,"<Sequential name=sequential_109, built=True>",7767.950732779785,9954.160458232811,7475.02319269318,9667.634647792149
362,GRU_Low_90,"<Sequential name=sequential_110, built=True>",7700.6430545653,9901.72486464159,7407.715514495017,9615.687031889729
363,Bidirectional_LSTM_Low_90,"<Sequential name=sequential_111, built=True>",7702.583363015973,9903.233931103541,7409.655822993932,9617.181882196506
364,LinearRegression_Low_120,LinearRegression(),59.6161338222843,99.88615257545612,60.1999427466171,95.74771832793908
365,Ridge_Low_120,Ridge(),59.61613381920283,99.8861525754561,60.19994265511773,95.74771812660279
366,Lasso_Low_120,Lasso(),165.15014568786864,247.60152770705645,156.76376380171578,255.07674870163365
367,RandomForest_Low_120,RandomForestRegressor(),23.58048044843072,40.44704755515215,58.923077419354755,94.90004727373991
368,GradientBoosting_Low_120,GradientBoostingRegressor(),59.62448418851917,88.11184464905621,69.28636424079133,107.85806468000223
369,SVR_Low_120,SVR(),3651.8129870360176,5513.485611669746,3624.3854711634594,5431.789314622448
370,KNN_Low_120,KNeighborsRegressor(),43.74490044843052,73.07919818788899,57.77080645161289,92.33080979335539
371,XGBoost_Low_120,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",28.217232901397853,39.23279991910052,68.08027855657762,109.2373562454957
372,LightGBM_Low_120,LGBMRegressor(verbosity=0),46.160125947162726,68.60952546856974,64.82690483625356,100.63627539001058
373,RNN_Low_120,"<Sequential name=sequential_112, built=True>",7572.206060163696,9794.94730627649,7248.224835008191,9550.066034280155
374,LSTM_Low_120,"<Sequential name=sequential_113, built=True>",7812.673605088854,9982.01166948109,7488.692380117601,9733.833343393007
375,GRU_Low_120,"<Sequential name=sequential_114, built=True>",7751.060186553544,9933.862397127828,7427.078961353917,9686.511234374291
376,Bidirectional_LSTM_Low_120,"<Sequential name=sequential_115, built=True>",7713.860296061015,9904.863895153076,7389.879070946478,9658.01794791226
377,LinearRegression_Low_150,LinearRegression(),59.62716367341002,98.47585237792146,65.39045428633968,105.69614028400068
378,Ridge_Low_150,Ridge(),59.62716370216701,98.47585237792151,65.39045423131002,105.69614035737008
379,Lasso_Low_150,Lasso(),163.238403375836,246.99064478176612,163.43732311142384,249.73322767619183
380,RandomForest_Low_150,RandomForestRegressor(),23.459753785147765,39.96548066751449,67.4685583468394,118.90917245320134
381,GradientBoosting_Low_150,GradientBoostingRegressor(),59.12713140929498,87.04081278859579,78.2933548285965,122.69230661535498
382,SVR_Low_150,SVR(),3680.1536235396534,5546.417457373807,3486.1139956275633,5180.60577556026
383,KNN_Low_150,KNeighborsRegressor(),43.249951333814,71.73222610505199,59.76463533225286,102.106289526052
384,XGBoost_Low_150,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",29.166880491403866,39.84584652047778,74.78908129526691,119.66084822255691
385,LightGBM_Low_150,LGBMRegressor(verbosity=0),44.56978581387534,66.53265103660921,67.62956071694104,111.00107586296018
386,RNN_Low_150,"<Sequential name=sequential_116, built=True>",7615.600880380422,9843.629212071253,7206.701900419115,9365.485097883666
387,LSTM_Low_150,"<Sequential name=sequential_117, built=True>",7855.377965778881,10030.28525348304,7446.478986253538,9551.220241965462
388,GRU_Low_150,"<Sequential name=sequential_118, built=True>",7751.473957574976,9949.120956810824,7342.57497771277,9470.43642826616
389,Bidirectional_LSTM_Low_150,"<Sequential name=sequential_119, built=True>",7797.834141351304,9985.283000169606,7388.935161502783,9506.425282850629
390,LinearRegression_Low_200,LinearRegression(),59.66622869360601,95.90971001172966,61.01775108369498,125.19109050044821
391,Ridge_Low_200,Ridge(),59.66622871920958,95.90971001172973,61.01775100970324,125.19109044262325
392,Lasso_Low_200,Lasso(),163.68092809848693,243.32778742593803,171.59856001873683,261.9800485453496
393,RandomForest_Low_200,RandomForestRegressor(),24.00750808649839,39.91017656505353,64.17609068627432,130.39117023931422
394,GradientBoosting_Low_200,GradientBoostingRegressor(),59.761664952257995,86.7181743093184,74.92778526890346,136.76501878427763
395,SVR_Low_200,SVR(),3679.366349587445,5535.194666808769,3657.928267997265,5390.989998879385
396,KNN_Low_200,KNeighborsRegressor(),43.384550245320746,70.45363805259774,57.580065359477175,106.93276916780667
397,XGBoost_Low_200,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",27.722039611916227,37.65857579123798,79.96985830668528,160.37826096194703
398,LightGBM_Low_200,LGBMRegressor(verbosity=0),43.76927683148194,63.63814389868958,67.43513248207091,135.5643924448575
399,RNN_Low_200,"<Sequential name=sequential_120, built=True>",7638.0027874233465,9849.58378598719,7519.24038959578,9697.404142748512
400,LSTM_Low_200,"<Sequential name=sequential_121, built=True>",7860.677744759739,10023.246419329116,7741.915346983366,9871.065003816018
401,GRU_Low_200,"<Sequential name=sequential_122, built=True>",7768.939234944004,9951.46376205209,7650.176837213055,9799.279397247123
402,Bidirectional_LSTM_Low_200,"<Sequential name=sequential_123, built=True>",7805.198652886002,9979.79659795949,7686.436255526075,9827.612798895132
403,LinearRegression_Low_250,LinearRegression(),60.058397323051985,97.60934705143417,65.40444978744307,105.72596334148224
404,Ridge_Low_250,Ridge(),60.058397266044075,97.60934705143424,65.40444954481632,105.7259629013225
405,Lasso_Low_250,Lasso(),220.36422663588334,330.0205631855661,223.64383836138478,341.92920504922455
406,RandomForest_Low_250,RandomForestRegressor(),23.94427116159765,40.64837781321996,62.03549752883017,101.63597822991223
407,GradientBoosting_Low_250,GradientBoostingRegressor(),60.43021697216341,88.83055642228499,74.15535149303318,115.03450319031418
408,SVR_Low_250,SVR(),3706.9613714078337,5555.012188884569,3475.083345781807,5193.806622141933
409,KNN_Low_250,KNeighborsRegressor(),44.3428600219861,73.44428228143501,58.32912685337722,91.2027072219506
410,XGBoost_Low_250,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",27.363878218111612,37.2692634482414,74.05823256667013,117.23442089447374
411,LightGBM_Low_250,LGBMRegressor(verbosity=0),43.91417786738517,64.46580665658227,65.90299856072174,102.68006519697124
412,RNN_Low_250,"<Sequential name=sequential_124, built=True>",7728.354792988611,9925.783144928462,7286.653591421212,9422.547409103572
413,LSTM_Low_250,"<Sequential name=sequential_125, built=True>",7950.16176274133,10099.444305139054,7508.460561304233,9595.105997347753
414,GRU_Low_250,"<Sequential name=sequential_126, built=True>",7898.897624409509,10059.139471880191,7457.19642284211,9555.043568936875
415,Bidirectional_LSTM_Low_250,"<Sequential name=sequential_127, built=True>",7842.440642587027,10014.867868136615,7400.739441088907,9511.047436653747
